,Unnamed: 0.1,Unnamed: 0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
34,67750,67750,1.5455960458335818,-1.065100583829527,0.3387843642465112,-0.7743394924946797,0.5108322967431264,-1.0132053818122886,-0.7590758967371508,0.9721006600302928
35,83051,83051,-0.6871177186593079,-0.8233423256110216,-0.7881045875340587,0.7728735661367018,0.5757820886675323,0.4187442585180413,-0.3609765824536102,-0.3939590511609467
36,13261,13261,3.2864602497685973,-0.2122747823512291,-0.086833896768292,-0.3995409786717062,1.7464584428887582,-0.5769031190469837,1.631916570396605,0.5219127862226346
37,114270,114270,-0.6915052598828089,-0.9284790157606134,-1.1760531416896784,0.0532416005742529,0.1902357385266365,0.30225676064636,-0.0310197032891739,-0.1870781550725955
38,148381,148381,2.453523076686632,1.0109450702187603,0.4314562522607579,0.3629712065236928,0.5384459443137671,-0.7515555490471074,0.3284703733472209,-1.688549762766228
39,88357,88357,0.4449119734591041,0.0713068123345173,-0.4812121985754349,-0.2214877649379143,0.6149480562502291,-0.461779677031274,0.7630766665179017,-0.3601627322797098
40,160698,160698,-0.2015129676729341,0.0642090529982196,-0.8810305220650341,0.5064939412651751,-2.008955033978008,-0.6872914838571949,0.4277035710644183,0.2475700638761164
41,125124,125124,0.117781779625131,-0.7679838404833966,0.2654094010768005,0.4807821689839331,-2.1776757561875915,1.5019980525332424,1.5128782755221708,0.6000213435774426
42,182893,182893,1.3600113778777068,0.2038633058586994,0.2335410098140169,2.825443662920536,1.3883853326113142,0.6732453793502389,-0.3185803735758576,1.5797919526446234
43,155095,155095,-0.5110283384266331,-0.7865102212651708,0.8481340255627935,-0.5177142055308004,0.7716833561036794,-1.7342329829541752,1.7433981503801392,0.7445052879166026
44,184517,184517,-2.029073419135005,-0.7955373950684675,-1.3668173201805198,-0.1501245596218076,0.8434074926983759,0.3367179258432739,1.6280012853362484,0.6452272583606758
45,148262,148262,-1.0198392350411143,0.3356322157819448,0.8087699275066185,-1.043206568850915,0.3362474511083603,0.8006004517563392,1.991866174101072,0.2965315606137957
46,87319,87319,-0.1754142130361218,-0.0904677228065446,-1.4485807315123125,-0.9150403157598798,-0.1652916504209693,0.6002533879160512,-0.9965157267386944,0.0167461847278838
47,51825,51825,0.3526367283336441,1.323376393403481,0.9755411390653236,1.6206305981581324,1.3601757222112942,-0.7455277116451415,0.478824110537463,0.1602635080946496
48,161499,161499,-1.268912255848972,-0.7932745437966906,-0.9249490018406368,-0.2040484641418582,0.6164743205692657,0.4811997212410205,0.4307769931942291,-0.0875204861492329
49,139885,139885,0.8052854176669183,-0.993903034081173,-0.7293408143845515,-0.0912986609885323,0.7594963624065375,0.1029576674741862,2.610244892909489,0.5962709677859104
50,9869,9869,-2.174561790944128,1.5329154588333471,0.2127220146584824,0.0744012644785597,0.1932625144103771,1.79754410272349,0.6525406725962766,-0.6786814798764463
51,133563,133563,2.0907189856090507,-1.3036512276666494,-0.9476091987345874,-1.3350629065560429,0.12641762945446,-0.3910157821492653,-0.1415541157228547,0.0985969457796933
52,190819,190819,-1.0794270747753376,0.4849497293392555,1.189810272934202,0.0917730402275577,0.0602389732276523,1.0984348028698316,0.8693510383657667,-0.5857545326782668
53,43896,43896,-1.485002569815282,-0.7218238666398453,-0.4639533446164202,0.694648667854533,1.0365749237688575,0.2514065308580793,0.029165409458635,1.0258485163911704
54,119256,119256,0.381973471027295,2.9585502363180107,-1.2571524426188785,-0.9118377273227928,1.1648024581756475,0.6015781269363047,2.3755259560447906,1.4306648655607177
55,40927,40927,-0.3903004102030332,-0.72880444755126,0.631072930500609,-1.0375916433636336,-0.2569877250764318,1.2011398146304657,0.2464854847451936,-0.792230127060107
56,53812,53812,0.8446769434846225,-0.8060528505880776,0.2512302792932476,0.1359182541089835,0.3419379230132123,2.284669087282857,0.515930020084756,-0.4438387316798419
57,95161,95161,-0.5989500408811999,2.1506395289176936,-1.2289601423273644,0.7638571734233891,0.2254195444154999,0.5057037192877359,-1.8516640522823853,-0.3800356825403627
58,180991,180991,-0.4137779086445737,-0.784680409888122,-0.1724272068052115,-0.3394344716336688,-0.3583091798014553,2.47807106137152,-1.07063580548967,-0.6580503890492216
59,55738,55738,-0.3188928280142744,4.302158491371311,1.867551863474536,-2.1792447974903726,-0.8676302530166581,0.882576553201796,0.0056670331315746,-0.1764135029892888
60,80014,80014,-0.2962178911779023,-0.8697320449289687,0.6722312090159033,-0.6229093388771639,0.2365057441534396,-1.2390554164276093,-1.5638572547726095,0.6256982725044429
61,49424,49424,5.123715319897489,-0.2078849878260037,-0.8106369344105523,1.7206665969705826,1.075403713811953,0.8233717486554152,-0.8628665193965332,-2.9654802811194108
62,143471,143471,-1.2013238308087324,1.308646655475797,0.8834843069438438,-1.5904719376820922,-0.236221836499539,0.8438083586585499,-0.1272333079487097,0.1788842830663342
63,81529,81529,1.4586543244259171,1.8954097634031688,0.2504302853247653,-2.2596346569243213,-0.5813657395749943,0.7725447394038183,-0.3079658784740924,-0.1298787030180112
64,178144,178144,0.0968851156795954,-0.956913828091412,-0.5167434741222647,-0.1307106165307074,0.2245744238665344,-0.0045451038350209,-2.0460357116043766,-0.6770183503809839
65,40778,40778,-1.1342089059516054,-0.6586638510722193,0.3648384867546344,-0.3976277350196018,-0.0149993298137161,1.8293967200976176,0.6448677649911732,-0.1023101218203493
66,188177,188177,-0.8687802949421334,-0.9400303038943832,-1.2204668968633643,-0.5616466261105657,0.6794023209517893,-0.0797236435456307,2.127649195681171,0.4916077477811368
67,37535,37535,-1.393847583096052,-0.7758712122230028,-0.7351444082705979,0.90236471247446,-0.1089522881258558,0.8829554798306928,-1.955722650652888,-0.8892901870579067
68,26205,26205,-2.452914671350616,-0.6336855059967026,-0.2013194070977457,-0.1444692409767947,0.1858222956165045,-0.7580683141516346,0.4517205574595538,-0.7987405238194732
69,151763,151763,-0.6277576155556552,-0.6898899972094424,1.383936837094479,0.0966471511633334,0.4613737041718926,-1.5505740225303777,-1.3686283297007842,0.3131588796479477
70,37520,37520,1.1336355214756082,-1.043655961768668,-0.3035005217934737,0.4131127129511442,-0.0570112695413114,-0.085340799651,-1.727630046962042,-0.414713286910831
71,140511,140511,-0.2364586430760366,-0.7244907963241073,1.198830141376351,-1.6928915436196363,-0.2800632786647544,0.4319175538431368,1.0273391866004893,-0.6829684385982323
72,125261,125261,-1.997228349921928,-0.620016271613918,-0.0581662520222486,0.8261151214858824,0.4984371164938311,-0.369216410546868,0.3464613110298832,-0.6927582972447788
73,184270,184270,0.5682760022181416,-0.8243754019620788,0.1424313381042137,-0.0981211824893187,0.2653840121513666,2.1685048513057885,0.5284792595110919,0.0069663860894088
74,58147,58147,-1.1373886702613245,0.1324301115921207,-0.1681866571044272,-0.4542188590689107,-2.117282776050049,-1.2265828421164426,0.8043465135653924,0.3823881393809558
75,159833,159833,-0.2964322949730237,0.1949972829293246,0.2585205967952249,-0.3596589933085183,0.3467827380280953,-0.893345167851236,0.4362160576121863,-0.7426687488174366
76,28932,28932,0.3759563785499216,-0.9998688073141568,-0.5634506991392855,-0.2848437551072704,0.114770806351518,-0.1904349273738765,-1.127839846048825,-0.3216513288527617
77,152171,152171,1.6100064922777158,2.152520449426784,0.4804070036123756,-0.0948422501903798,0.0986538866340523,1.4828649446306243,0.528199883804923,-0.6741697571172894
78,112595,112595,-0.5061435590264454,2.1770150591452424,0.3711764120475209,-0.4435341898437746,-0.1082483088097923,-1.7159453983945827,-0.6025248446304328,-1.238663594494373
79,20810,20810,-0.0108258077362359,-0.0468566150739407,-0.4138114012661207,-1.600439018618322,0.0359852576977126,-1.1625847663521722,0.2404541623575808,-0.2104108999710717
80,115512,115512,0.3476033828976803,-1.077093631606082,-1.0130757966037902,-0.168803515360126,0.4452879918800848,0.3858761544729982,-1.0096580732814522,0.8115446479808653
81,80691,80691,0.3841936428383553,0.0098991313245349,-1.0697682251019718,0.850518199004208,-1.61713496741478,-0.0959940020015871,0.6492266949752735,1.67198649303007
82,108264,108264,0.8751861381979941,0.178245756944882,0.9667609041614134,-1.0573194361566007,0.2624529375151827,0.7886090296573157,2.6731469984435496,0.4242818349938139
83,107866,107866,-0.8203919479068499,-0.9285035635615472,-1.105168880709574,0.0635703382733115,0.364079135792199,0.3179405762467173,-0.1348095030521858,-0.1099188229964573
84,159223,159223,1.4216955150024513,-0.1999603566677924,-1.0230122734784632,-0.6527331191858377,0.7888092879982506,0.2456066076438836,-0.6083031408431603,1.757356592294508
85,89281,89281,-1.6691448886637157,-0.6766880947459544,0.6186768099005098,-0.7732132981658989,0.8617495936807353,-1.1302071718010112,1.451565504220652,0.8128587492590229
86,130686,130686,-0.1828739204969523,1.2735397342197043,0.7070853190272149,1.030457395096618,1.0209263403066156,-0.6163904854462341,-0.8604999345170029,0.563573549320127
87,120292,120292,-2.4525462468347525,-0.4860286705699982,0.0201333980853267,1.4816138307104667,0.9520750996556332,0.5091922772648082,0.1283101583623274,0.5802202533901104
88,75483,75483,2.8339988015752984,1.8973686601567152,-0.6075068106902485,1.0322117997592064,-2.9047911554310755,-1.4227686969876283,1.2306543108549886,-1.4762333779236816
89,40212,40212,-1.8208066644529528,2.428506137650979,0.461217435247059,0.4569176105513803,0.3754235705512478,-0.9475927495319904,0.158961958339644,-0.4985581131830583
90,81075,81075,0.7910845152031611,-0.9270922629963576,0.5784465935834758,-0.3449955407383305,0.3828837146523284,-0.9878685285564512,0.9246438809689124,0.1167019833205016
91,2562,2562,-0.2571699744846829,0.1482386913642438,0.3158655606953032,-0.7211248469415145,-0.2019749611801806,1.9731597880307064,-1.0911404391653414,0.8375912718674008
92,69805,69805,-0.1431162485645335,0.2280722003831669,-1.0596783516881907,1.267104118906316,0.9911388758699816,0.7794076903594757,0.2438720096918301,-1.2223785701544194
93,37193,37193,0.9905758633637756,0.967698292882784,-0.8962017823863095,-0.226771788689588,0.3631892527081948,-0.2045187868598401,-1.0974196885745924,-1.0183461514452683
94,76734,76734,-0.942555990069868,0.0718048640863318,-1.4141728014456818,0.01236501291355,0.4813639408335571,0.8185037441524126,-1.594225839686264,0.5809845029351356
95,30421,30421,-0.9866717848460154,-0.5541793560762988,0.0560936220651447,2.2261045371889145,1.3453002181570384,0.7447624016774226,1.174389629052516,0.5993029170863238
96,116850,116850,-0.6632681049755408,-0.9376536735590322,-0.879819948741732,0.3521746417703507,0.3942224310695609,0.5134990574318944,-1.5746329081945103,0.3051079479593846
97,169567,169567,0.5429109106557092,-1.0003807956872242,-0.182375545275183,-1.002125235888253,0.2419069138917058,-0.0329778738353934,1.2451981374751209,0.0520661189769635
98,53499,53499,-1.1997134185205804,1.0846696561617548,-1.3401519112046896,-0.1502190844086982,0.3785019919151081,0.3598180115535826,-1.077666710313807,0.1847137726382514
99,126386,126386,0.251696941077715,0.8648296165561975,-0.547132210573252,-1.0750843270768409,0.4490768625934976,-2.3605267931974705,-0.0053941984860555,0.5773198054748944
